Поезд/;Месяц операции;Станция отп.;Станция назн.;Тип/;Кол-во;Сумма по бил.;Сумма по плац.;Сервис;Итог;Расстояние
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3557.2;1940.4;326.8;5824.4;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;5055;2757.3;490.2;8302.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1872.2;1021.3;163.4;3056.9;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;4;6740;3676.4;653.6;11070;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3557.2;1940.4;326.8;5824.4;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1872.2;1021.3;163.4;3056.9;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;5242.2;2859.5;490.2;8591.9;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;5055;2757.3;490.2;8302.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;3370;1838.2;326.8;5535;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1685;919.1;163.4;2767.5;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;2;3968.8;1875.6;1106;6950.4;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;3;17004.6;8035.5;1659;26699.1;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;8;АДЛЕР ;МОСКВА КАЗ ;Л/1Э ;1;5668.2;2678.5;553;8899.7;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2У ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;2192.2;1075.6;334;3601.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1096.1;537.8;167;1800.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2504.3;1228.7;167;3900;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1872.2;1021.3;163.4;3056.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1310.5;714.9;163.4;2188.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1310.5;714.9;163.4;2188.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1310.5;714.9;163.4;2188.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;2359;1286.8;326.8;3972.6;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;3800.5;2073.2;490.2;6363.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;2359;1286.8;326.8;3972.6;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1310.5;714.9;163.4;2188.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1310.5;714.9;163.4;2188.8;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;2359;1286.8;326.8;3972.6;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;3538.5;1930.2;490.2;5958.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;0;1822.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;0;1822.9;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;1179.5;643.4;163.4;1986.3;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;6260.6;3071.8;334;9666.4;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
0306С/А ;9;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3130.3;1535.9;167;4833.2;1790
