Поезд/;Месяц операции;Станция отп.;Станция назн.;Тип/;Кол-во;Сумма по бил.;Сумма по плац.;Сервис;Итог;Расстояние
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8546;4193.2;384;13123.2;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3950.5;1938.3;192;6080.8;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3950.5;1938.3;192;6080.8;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;9022.7;4427;384;13833.7;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4875;2392;192;7459;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;8778.8;4307.4;384;13470.2;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;4;18015.6;8839.6;768;27623.2;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5131.6;2517.8;192;7841.4;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4389.4;2153.7;192;6735.1;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4633.3;2273.3;192;7098.6;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;4;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4618.4;2266.1;192;7076.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Л ;1;9710.7;4588.9;355;14654.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Л ;1;13218.9;6246.7;355;19820.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;Л/1Л ;1;13218.9;6246.7;355;19820.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3958.1;1942.1;192;6092.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3612.6;1772.6;192;5577.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3121.4;1531.5;192;4844.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2001.9;982.2;192;3176.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4046.1;1985.3;192;6223.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1462.9;717.7;192;2372.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1539.9;755.6;192;2487.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1770.9;868.9;192;2831.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4152.8;2037.6;192;6382.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4397.9;2157.9;192;6747.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;9675.4;4747.2;384;14806.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1551;761;192;2504;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1421.8;697.6;192;2311.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1534.8;753;192;2479.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1293.7;634.7;192;2120.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1938.8;951.2;192;3082;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1539.9;755.6;192;2487.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1454.1;713.4;192;2359.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2001.9;982.2;192;3176.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1777.2;871.9;192;2841.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;1777.2;871.9;192;2841.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;853.9;419;192;1464.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5537;2716.8;192;8445.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5537;2716.8;192;8445.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;7036.6;3452.6;384;10873.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3706.6;1818.6;192;5717.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3870.1;1898.9;192;5961;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3870.1;1898.9;192;5961;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3325.3;1631.6;192;5148.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;2;7036.6;3452.6;384;10873.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4046.1;1985.3;192;6223.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5057.6;2481.6;192;7731.2;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5998.5;2943.2;192;9133.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4429.6;2173.5;192;6795.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;5277.5;2589.4;192;8058.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2809.2;1378.4;192;4379.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4046.1;1985.3;192;6223.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3691.4;1811.2;192;5694.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3691.4;1811.2;192;5694.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;3433.5;1684.6;192;5310.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4429.6;2173.5;192;6795.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;2809.2;1378.4;192;4379.6;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;К/2К ;1;4060.5;1992.3;192;6244.8;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;830;452.7;188.2;1470.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;2716.5;1481.4;564.6;4762.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;830;452.7;188.2;1470.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;1811;987.6;376.4;3175;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;830;452.7;188.2;1470.9;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;1735.5;946.5;376.4;3058.4;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;5;4527.5;2469;941;7937.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;0;1399.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;1811;987.6;376.4;3175;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2371.5;1293.6;188.2;3853.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;1811;987.6;376.4;3175;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;1811;987.6;376.4;3175;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;1811;987.6;376.4;3175;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;905.5;493.8;188.2;1587.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Б ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2371.5;1293.6;188.2;3853.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2371.5;1293.6;188.2;3853.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;3;7761.3;4233.6;564.6;12559.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;2;5174.2;2822.4;376.4;8373;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2371.5;1293.6;188.2;3853.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2371.5;1293.6;0;3665.1;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2263.7;1234.8;188.2;3686.7;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;0;3998.3;1790
0306С/А ;5;АДЛЕР ;МОСКВА КАЗ ;П/3Э ;1;2587.1;1411.2;188.2;4186.5;1790
